review_id,customer_id,product_id,category,subcategory,review_text,rating,sentiment_label,review_date,helpful_votes,verified_purchase,language,word_count,has_image,device_type,reviewer_city,product_price,seller_rating,delivery_days,return_flag
R007396,C017090,PBEA0062,Beauty,Skincare,Terrible quality. Broke within 2 days. Complete waste of money. DO NOT BUY.,2,Negative,2025-08-13,30,True,English,13,False,mobile_ios,DELHI,21867.21,1.3,11,0
R007397,C033836,PFOO0051,Food,Snacks,Amazing value for money. The snacks exceeded my expectations in every way possible.,4,Positive,2025-02-09,23,True,English,13,False,tablet,Bangalore,17866.98,4.6,4,0
R007398,C027114,PBEA0095,Beauty,Fragrance,Superb! The fragrance is exactly as described. Very happy with this purchase.,5,Positive,2025-04-07,,True,English,12,False,desktop_web,Chennai,23636.31,4.2,11,0
R007399,C045012,PFOO0068,Food,Beverages,,4,Positive,2025-08-05,48,True,Hindi,,False,,Jaipur,12256.4,3.5,5,0
R007400,C037981,PFOO0087,Food,Snacks,,4,Positive,2026-03-23,12,True,English,,False,mobile_android,Ahmedabad,18880.16,4.7,13,0
R007401,C028442,PFOO0076,Food,Dry Fruits,,2,Negative,2026-01-14,,True,English,,False,mobile_ios,Mumbai,3478.05,,,0
R007402,C035781,PBOO0069,Books,Non-Fiction,This is my third purchase from this seller. Always consistent quality. Highly satisfied.,5,Positive,2025-09-27,22,True,English,13,True,desktop_web,Jaipur,-8280.46,2.7,3,0
R007403,C040319,PBEA0065,Beauty,Haircare,Loved it!! Perfect for daily use. My whole family loves this haircare.,4,Positive,2025-10-15,,True,English,12,True,,Kochi,10307.88,1.0,3,0
R007404,C017661,PFOO0055,Food,Beverages,Bakwas product. Ek hafte mein kharab ho gaya. Customer service se baat karna impossible hai.,2,Negative,2025-08-05,,True,English,15,False,desktop_web,Kolkata,9636.96,3.6,,0
R007405,C008982,PBOO0012,Books,Non-Fiction,Very good product. Using it since 2 weeks. No complaints whatsoever. Recommended!!,4,Positive,2025-05-29,3,True,English,12,False,desktop_web,BANGALORE,15743.01,4.5,6,0
R007406,C018537,PELE0088,Electronics,Cameras,Product accha hai but price thoda zyada hai. Quality wise it's okay. Delivery fast thi.,4,Positive,2026-03-02,15,True,English,15,True,tablet,Hyderabad,11341.46,4.7,8,0
R007407,C036901,PFOO0049,Food,Supplements,"Extremely slow delivery. Product was supposed to arrive in 3 days, came after 12 days.",1,Negative,2026-02-22,8,True,English,15,True,,BANGALORE,-12165.95,3.3,4,0
R007408,C022117,PELE0026,Electronics,Smartphones,Terrible quality. Broke within 2 days. Complete waste of money. DO NOT BUY.,1,Negative,2026-02-08,11,True,English,13,True,tablet,bangalore,9564.52,4.8,,1
R017554,C022117,PELE0026,Electronics,Smartphones,Terrible quality. Broke within 2 days. Complete waste of money. DO NOT BUY.,1,Negative,2026-02-08,11,True,English,13,True,tablet,bangalore,9564.52,4.8,,1
R007409,C008260,PCLO0079,Clothing,Jeans,Best purchase I've made this year. Fast delivery and great packaging. Five stars!,5,Positive,2025-05-23,35,True,English,13,False,desktop_web,Indore,21628.55,3.0,10,0
R007410,C005486,PELE0007,Electronics,Cameras,Best purchase I've made this year. Fast delivery and great packaging. Five stars!,5,Positive,2026-02-10,43,False,English,13,False,tablet,Kolkata,5050.26,1.4,15,0
R007411,C036375,PFOO0078,Food,Spices,Excellent product! Very satisfied with the quality. Would definitely recommend to friends and family.,4,Positive,2025-02-05,,False,English,14,False,desktop_web,Jaipur,9539.07,1.8,6,0
R007412,C011165,PCLO0051,Clothing,Shoes,Outstanding quality. I was skeptical at first but this shoes proved me wrong completely.,5,Positive,2025-05-20,6,True,English,14,False,tablet,Noida,293.8,2.6,6,0
R007413,C034940,PFOO0077,Food,Dry Fruits,<b>Great product!</b> Worth every rupee. Delivery was super fast too!!!,5,Positive,2025-12-10,34,True,English,10,False,mobile_android,Noida,4624.23,2.4,6,0
R007414,C030471,PCLO0021,Clothing,Shoes,Product bahut accha hai. Quality is top notch. Will buy again for sure.,5,Positive,2025-01-24,49,True,Code-mixed,13,True,,Indore,16580.26,1.0,,0
R007415,C021883,PBOO0029,Books,Self-Help,Loved it!! Perfect for daily use. My whole family loves this self-help.,5,Positive,2025-05-28,33,True,English,12,False,,Bangalore,24184.98,4.5,9,0
R007416,C029886,PCLO0082,Clothing,Kurtas,,4,Positive,2026-03-26,22,False,English,,False,tablet,Bangalore,19581.21,5.0,10,0
R007417,C017514,PCLO0070,Clothing,Kurtas,,5,Positive,2025-01-30,22,True,English,,False,,Hyderabad,14604.07,3.4,2,0
R007418,C041606,PBOO0084,Books,Non-Fiction,Waste of money!!!   Too   many   issues with this product. Very poor quality control.,2,Negative,2025-02-01,,False,English,13,False,,chennai,23640.79,4.3,6,0
R007419,C037833,PFOO0034,Food,Snacks,,5,Positive,2025-01-03,21,True,English,,True,mobile_android,Chandigarh,22327.12,,10,0
R007420,C000738,PBEA0025,Beauty,Skincare,"It's fine I guess. Not amazing, not terrible. Just an average skincare for daily use.",3,Neutral,2025-01-05,30,False,Hindi,15,True,,Hyderabad,5167.8,2.1,3,0
R007421,C035559,PHOM0080,Home,Furniture,Product accha hai but price thoda zyada hai. Quality wise it's okay. Delivery fast thi.,3,Neutral,2025-07-13,1,True,English,15,False,mobile_ios,Pune,10271.5,1.3,6,0
R007422,C043484,PCLO0025,Clothing,Shoes,This is my third purchase from this seller. Always consistent quality. Highly satisfied.,5,Positive,2025-08-26,36,False,English,13,False,desktop_web,Lucknow,1616.9,4.5,2,0
R007423,C007396,PFOO0012,Food,Beverages,Outstanding quality. I was skeptical at first but this beverages proved me wrong completely.,4,Positive,2025-03-07,20,True,English,14,False,mobile_ios,Indore,10568.53,4.9,9,0
R007424,C011104,PBOO0076,Books,Technical,Product bahut accha hai. Quality is top notch. Will buy again for sure.,5,Positive,2025-09-05,32,True,English,13,False,,Noida,19770.41,3.7,,0
R007425,C049356,PELE0089,Electronics,Earbuds,Best purchase I've made this year. Fast delivery and great packaging. Five stars!,5,Positive,2025-11-30,50,True,English,13,True,mobile_ios,Kolkata,5694.19,,4,0
R007426,C031071,PBEA0059,Beauty,Haircare,Excellent product! Very satisfied with the quality. Would definitely recommend to friends and family.,4,Positive,2025-08-18,33,True,English,14,False,,Ahmedabad,12433.18,1.9,7,0
R007427,C045313,PBOO0033,Books,Technical,Product kharab hai. Bilkul bakwas. Paisa barbad. Return kar raha hun.,1,Negative,2025-05-15,49,True,English,11,True,tablet,bangalore,16853.1,4.0,11,1
R007428,C023361,PCLO0067,Clothing,Sarees,,5,Positive,2026-03-11,38,True,English,,False,desktop_web,Chennai,14066.14,,2,0
R007429,C002044,PBOO0060,Books,Fiction,Best purchase I've made this year. Fast delivery and great packaging. Five stars!,4,Positive,2025-05-01,,True,English,13,True,mobile_android,Hyderabad,23730.32,4.7,7,0
R007430,C021375,PELE0032,Electronics,Earbuds,Outstanding quality. I was skeptical at first but this earbuds proved me wrong completely.,4,Positive,2025-07-07,31,True,English,14,False,,chennai,13399.62,2.0,4,0
R007431,C011553,PCLO0056,Clothing,Jeans,,4,Positive,2026-02-19,44,True,English,,False,desktop_web,Hyderabad,6880.74,2.6,1,0
R007432,C042634,PFOO0053,Food,Spices,Amazing value for money. The spices exceeded my expectations in every way possible.,5,Positive,2025-01-07,31,True,English,13,True,tablet,chennai,22336.26,4.5,7,0
R007433,C034717,PELE0084,Electronics,Cameras,<p>DO NOT BUY THIS</p>. Fake product. Nothing like the images shown on the website.,2,Negative,2025-08-28,16,False,Code-mixed,14,False,,Jaipur,18905.86,1.5,11,0
R007434,C015324,PELE0076,Electronics,Earbuds,Loved it!! Perfect for daily use. My whole family loves this earbuds.,4,Positive,2025-11-07,44,True,English,12,False,tablet,Noida,21962.32,2.7,15,0
R007435,C014961,PHOM0051,Home,Decor,Product bahut accha hai. Quality is top notch. Will buy again for sure.,4,Positive,2025-05-01,,True,English,13,False,desktop_web,Gurgaon,7625.77,3.4,5,0
R007436,C030415,PBEA0041,Beauty,Grooming,Amazing value for money. The grooming exceeded my expectations in every way possible.,5,Positive,2025-07-26,,True,English,13,False,tablet,Bangalore,12754.71,1.2,14,0
R007437,C016368,PELE0024,Electronics,Earbuds,Excellent product! Very satisfied with the quality. Would definitely recommend to friends and family.,5,Positive,2025-07-05,48,True,Hindi,14,True,tablet,Kolkata,19349.17,2.0,1,0
R007438,C038357,PBOO0079,Books,Fiction,Best purchase I've made this year. Fast delivery and great packaging. Five stars!,5,Positive,2025-10-25,2,True,English,13,False,mobile_android,Delhi,3255.41,1.3,,0
R007439,C004338,PBOO0025,Books,Technical,Superb! The technical is exactly as described. Very happy with this purchase.,5,Positive,2026-02-25,4,True,English,12,False,mobile_android,Ahmedabad,20125.19,3.3,,0
R007440,C025114,PFOO0025,Food,Beverages,Superb! The beverages is exactly as described. Very happy with this purchase.,4,Positive,2025-05-29,36,False,English,12,False,desktop_web,Chennai,16852.28,,15,0
R007441,C020867,PHOM0033,Home,Bedding,Amazing value for money. The bedding exceeded my expectations in every way possible.,5,Positive,2025-01-09,,True,English,13,False,mobile_ios,Bnglr,11258.99,1.1,5,0
R007442,C000556,PHOM0075,Home,Furniture,"The furniture works as expected. Nothing more, nothing less. Packaging was decent.",3,Neutral,2026-02-13,4,False,English,12,True,,Ahmedabad,23694.94,3.3,9,0
R007443,C003177,PBEA0076,Beauty,Skincare,Superb! The skincare is exactly as described. Very happy with this purchase.,4,Positive,2026-01-15,4,True,English,12,False,desktop_web,Bangalore,10905.32,,15,0
R007444,C038504,PCLO0065,Clothing,Kurtas,Loved it!! Perfect for daily use. My whole family loves this kurtas.,5,Positive,2025-03-19,32,True,English,12,False,mobile_android,chennai,4122.55,2.0,13,0
R007445,C042426,PBOO0053,Books,Technical,,1,Negative,2025-03-27,,True,English,,False,desktop_web,mumbai,913.67,3.4,13,0
R007446,C042479,PFOO0098,Food,Spices,Outstanding quality. I was skeptical at first but this spices proved me wrong completely.,4,Positive,2025-11-07,,True,English,14,False,desktop_web,Hyderabad,14436.91,1.5,13,0
R007447,C038666,PBEA0058,Beauty,Fragrance,Best purchase I've made this year. Fast delivery and great packaging. Five stars!,5,Positive,2025-03-31,35,True,English,13,True,desktop_web,Pune,9712.75,4.1,1,0
R017594,C038666,PBEA0058,Beauty,Fragrance,Best purchase I've made this year. Fast delivery and great packaging. Five stars!,5,Positive,2025-03-31,35,True,English,13,True,desktop_web,Pune,9712.75,4.1,1,0
R007448,C020705,PCLO0036,Clothing,Shoes,Not good at all. The shoes stopped working after just one week of normal usage.,2,Negative,2025-01-03,,True,Code-mixed,15,True,desktop_web,BANGALORE,14173.72,3.4,1,0
R007449,C043452,PFOO0049,Food,Supplements,<b>Great product!</b> Worth every rupee. Delivery was super fast too!!!,5,Positive,2025-01-17,,False,English,10,False,mobile_ios,Ahmedabad,12165.95,4.9,2,0
R007450,C011909,PHOM0092,Home,Storage,Worst purchase ever. Product arrived damaged and customer support was unhelpful.,1,Negative,2026-03-23,13,False,English,11,False,mobile_android,mumbai,18748.8,2.5,8,0
R007451,C019806,PCLO0047,Clothing,T-Shirts,Outstanding quality. I was skeptical at first but this t-shirts proved me wrong completely.,5,Positive,2025-05-10,9,True,English,14,False,mobile_android,Pune,21993.71,2.0,15,0
R007452,C038533,PBEA0081,Beauty,Skincare,Superb! The skincare is exactly as described. Very happy with this purchase.,5,Positive,2025-08-31,,True,English,12,False,mobile_ios,bangalore,7404.15,1.6,9,0
R007453,C035104,PCLO0027,Clothing,Shoes,This is my third purchase from this seller. Always consistent quality. Highly satisfied.,4,Positive,2025-07-05,30,True,English,13,False,mobile_android,bangalore,11971.51,1.5,10,0
R007454,C001195,PELE0093,Electronics,Smartphones,This is my third purchase from this seller. Always consistent quality. Highly satisfied.,5,Positive,2025-03-20,,True,English,13,False,,Gurgaon,5799.88,1.4,13,0
R007455,C018191,PFOO0069,Food,Spices,Very good product. Using it since 2 weeks. No complaints whatsoever. Recommended!!,4,Positive,2025-07-06,35,True,Code-mixed,12,False,desktop_web,Chennai,10951.75,3.6,15,0
R007456,C002078,PHOM0013,Home,Storage,Outstanding quality. I was skeptical at first but this storage proved me wrong completely.,4,Positive,2025-11-15,25,False,Code-mixed,14,True,tablet,DELHI,24140.26,3.7,10,0
R007457,C020993,PELE0088,Electronics,Cameras,"It's fine I guess. Not amazing, not terrible. Just an average cameras for daily use.",3,Neutral,2025-02-18,24,True,English,15,False,mobile_ios,Mumbai,11341.46,4.3,7,0
R007458,C035408,PELE0046,Electronics,Cameras,Product bahut accha hai. Quality is top notch. Will buy again for sure.,4,Positive,2025-08-24,,True,English,13,False,desktop_web,Noida,13520.07,4.3,14,0
R007459,C043457,PELE0031,Electronics,Smartphones,Amazing value for money. The smartphones exceeded my expectations in every way possible.,5,Positive,2025-07-26,42,True,English,13,False,mobile_android,bangalore,15266.97,4.3,3,0
R007460,C045428,PBOO0035,Books,Technical,Bohot accha product hai ye! Camera quality is amazing. Battery backup bhi theek hai. Recommended!,5,Positive,2025-12-27,6,True,English,15,False,desktop_web,Indore,2796.93,1.4,4,0
R007461,C042374,PHOM0020,Home,Bedding,Loved it!! Perfect for daily use. My whole family loves this bedding.,5,Positive,2025-05-23,,True,English,12,False,desktop_web,Kolkata,6171.44,1.6,2,0
R007462,C008756,PBEA0028,Beauty,Fragrance,Product accha hai but price thoda zyada hai. Quality wise it's okay. Delivery fast thi.,4,Positive,2025-05-14,45,True,English,15,True,,Chennai,3122.63,2.1,8,0
R007463,C041767,PFOO0071,Food,Dry Fruits,This is my third purchase from this seller. Always consistent quality. Highly satisfied.,4,Positive,2026-02-21,35,True,Hindi,13,False,,Delhi,18131.84,4.4,,0
R007464,C019914,PCLO0092,Clothing,Kurtas,"It's fine I guess. Not amazing, not terrible. Just an average kurtas for daily use.",3,Neutral,2025-04-24,19,True,English,15,True,tablet,mumbai,8842.89,2.6,14,0
R007465,C035700,PBEA0098,Beauty,Fragrance,Best purchase I've made this year. Fast delivery and great packaging. Five stars!,4,Positive,2025-04-08,18,True,Hindi,13,False,mobile_android,mumbai,21147.91,4.0,12,0
R007466,C007642,PFOO0099,Food,Dry Fruits,,3,Neutral,2025-09-12,,True,English,,False,tablet,Pune,9976.09,1.1,4,0
R007467,C016647,PHOM0051,Home,Decor,<b>Great product!</b> Worth every rupee. Delivery was super fast too!!!,4,Positive,2025-08-29,,True,English,10,False,mobile_android,Noida,7625.77,1.7,3,0
R007468,C002388,PBOO0017,Books,Technical,Outstanding quality. I was skeptical at first but this technical proved me wrong completely.,5,Positive,2026-02-07,,True,English,14,False,mobile_android,bangalore,18712.02,2.2,5,0
R007469,C040229,PELE0003,Electronics,Cameras,<b>Great product!</b> Worth every rupee. Delivery was super fast too!!!,4,Positive,2026-03-16,27,True,English,10,False,,Jaipur,2263.86,1.6,14,0
R007470,C030812,PELE0008,Electronics,Cameras,Product bahut accha hai. Quality is top notch. Will buy again for sure.,4,Positive,2025-07-04,0,False,Hindi,13,False,mobile_ios,Bnglr,10545.46,3.3,15,0
R007471,C015847,PBEA0047,Beauty,Makeup,This is my third purchase from this seller. Always consistent quality. Highly satisfied.,5,Positive,2025-01-13,2,True,English,13,False,mobile_android,Jaipur,20952.99,1.5,6,0
R007472,C023935,PCLO0021,Clothing,Shoes,Best purchase I've made this year. Fast delivery and great packaging. Five stars!,5,Positive,2026-02-22,,True,English,13,False,mobile_ios,Chandigarh,16580.26,4.5,6,0
R007473,C032490,PCLO0061,Clothing,T-Shirts,Excellent product! Very satisfied with the quality. Would definitely recommend to friends and family.,5,Positive,2025-08-02,23,True,English,14,True,mobile_android,Chandigarh,2397.32,2.3,10,0
R007474,C036952,PELE0024,Electronics,Earbuds,<b>Great product!</b> Worth every rupee. Delivery was super fast too!!!,5,Positive,2025-08-30,49,True,English,10,False,mobile_ios,mumbai,19349.17,1.2,2,0
R007475,C012480,PFOO0072,Food,Dry Fruits,Best purchase I've made this year. Fast delivery and great packaging. Five stars!,5,Positive,2025-02-23,10,True,English,13,False,mobile_android,Kolkata,22996.51,4.6,,0
R007476,C028896,PBEA0058,Beauty,Fragrance,"It's fine I guess. Not amazing, not terrible. Just an average fragrance for daily use.",3,Neutral,2026-02-09,25,False,English,15,False,mobile_ios,Lucknow,9712.75,1.7,14,0
R007477,C036723,PHOM0033,Home,Bedding,Very good product. Using it since 2 weeks. No complaints whatsoever. Recommended!!,5,Positive,2025-07-25,23,False,English,12,False,tablet,mumbai,11258.99,3.1,3,0
R007478,C009270,PELE0037,Electronics,Smartphones,Outstanding quality. I was skeptical at first but this smartphones proved me wrong completely.,4,Positive,2026-01-01,3,False,Code-mixed,14,False,mobile_android,Kolkata,5802.53,2.1,11,0
R007479,C007946,PFOO0018,Food,Supplements,Product is okay. Nothing special but does the job. Average quality for the price.,3,Neutral,2026-02-12,,False,English,14,False,mobile_android,Chandigarh,15205.48,3.8,2,0
R007480,C048439,PHOM0049,Home,Furniture,,4,Positive,2025-09-18,26,True,English,,False,desktop_web,mumbai,20832.28,2.4,8,0
R007481,C019078,PBOO0062,Books,Non-Fiction,Outstanding quality. I was skeptical at first but this non-fiction proved me wrong completely.,4,Positive,2025-04-11,14,True,English,14,False,mobile_android,Chandigarh,16078.08,4.5,12,0
R007482,C046862,PCLO0035,Clothing,T-Shirts,<b>Great product!</b> Worth every rupee. Delivery was super fast too!!!,5,Positive,2025-03-25,7,True,English,10,True,mobile_android,Pune,10538.12,4.9,10,0
R007483,C007365,PBEA0036,Beauty,Makeup,Loved it!! Perfect for daily use. My whole family loves this makeup.,5,Positive,2025-07-15,8,False,English,12,False,mobile_android,Hyderabad,12770.42,2.0,7,0
R007484,C042981,PCLO0056,Clothing,Jeans,Very good product. Using it since 2 weeks. No complaints whatsoever. Recommended!!,5,Positive,2026-02-23,36,True,English,12,False,mobile_android,Lucknow,6880.74,2.3,14,0
R007485,C015412,PBOO0013,Books,Fiction,<b>Great product!</b> Worth every rupee. Delivery was super fast too!!!,5,Positive,2025-05-28,32,True,English,10,False,mobile_android,Kochi,7791.74,1.7,15,0
R007486,C021298,PFOO0086,Food,Snacks,This is my third purchase from this seller. Always consistent quality. Highly satisfied.,4,Positive,2025-09-01,35,True,English,13,False,,Gurgaon,19552.48,3.3,14,0
R007487,C030523,PFOO0020,Food,Dry Fruits,,1,Negative,2025-12-10,,True,English,,False,desktop_web,mumbai,16922.79,4.8,11,1
R007488,C049838,PFOO0096,Food,Beverages,Superb! The beverages is exactly as described. Very happy with this purchase.,4,Positive,2025-02-05,30,False,English,12,False,mobile_android,Chandigarh,24121.51,2.0,12,0
R007489,C031115,PCLO0023,Clothing,Kurtas,,2,Negative,2025-03-24,12,False,English,,False,desktop_web,Jaipur,5519.97,3.1,,1
R007490,C035771,PELE0099,Electronics,Earbuds,Amazing value for money. The earbuds exceeded my expectations in every way possible.,5,Positive,2026-03-05,24,False,Code-mixed,13,False,desktop_web,bangalore,19636.81,4.5,9,0
R007491,C033242,PELE0023,Electronics,Smartphones,This is my third purchase from this seller. Always consistent quality. Highly satisfied.,5,Positive,2025-04-08,43,True,English,13,False,,bangalore,1240.07,1.6,3,0
R007492,C027894,PFOO0081,Food,Dry Fruits,Best purchase I've made this year. Fast delivery and great packaging. Five stars!,5,Positive,2026-02-10,,True,Code-mixed,13,False,mobile_ios,Bnglr,7027.87,3.6,,0
R007493,C044039,PHOM0068,Home,Bedding,"Received a defective bedding. Asked for replacement, still waiting after 2 weeks!!!",1,Negative,2025-04-05,27,False,English,12,True,desktop_web,Bangalore,15196.92,3.0,15,1
R007494,C040831,PELE0038,Electronics,Smartphones,This is my third purchase from this seller. Always consistent quality. Highly satisfied.,5,Positive,2025-08-25,50,True,English,13,False,,chennai,20145.45,1.0,6,0
R007495,C025800,PFOO0046,Food,Dry Fruits,Very good product. Using it since 2 weeks. No complaints whatsoever. Recommended!!,5,Positive,2025-06-25,17,True,English,12,False,mobile_ios,bangalore,11306.19,2.7,15,0
R007496,C035409,PCLO0025,Clothing,Shoes,Product bahut accha hai. Quality is top notch. Will buy again for sure.,4,Positive,2026-03-21,,True,English,13,False,,Noida,1616.9,2.8,1,0
R007497,C037466,PHOM0017,Home,Storage,Best purchase I've made this year. Fast delivery and great packaging. Five stars!,5,Positive,2025-10-21,37,True,English,13,False,tablet,DELHI,6782.32,3.4,4,0
R007498,C012316,PHOM0015,Home,Storage,Outstanding quality. I was skeptical at first but this storage proved me wrong completely.,5,Positive,2025-10-23,8,False,English,14,True,mobile_android,Kolkata,19388.35,1.4,14,0
R007499,C030727,PELE0052,Electronics,Smartphones,Bakwas product. Ek hafte mein kharab ho gaya. Customer service se baat karna impossible hai.,5,Positive,2025-11-06,19,False,English,15,False,desktop_web,BANGALORE,3904.9,1.7,1,0
R007500,C015624,PHOM0023,Home,Bedding,Average experience. Delivery was on time but the product quality is just mediocre.,3,Neutral,2025-04-24,,True,Hindi,13,False,mobile_ios,Ahmedabad,21288.58,4.1,9,0
R007501,C029157,PBOO0067,Books,Comics,,4,Positive,2025-10-04,7,True,English,,False,mobile_android,DELHI,5257.43,2.4,,0
R007502,C020152,PHOM0003,Home,Storage,Product bahut accha hai. Quality is top notch. Will buy again for sure.,4,Positive,2025-02-19,33,True,English,13,False,mobile_android,Gurgaon,-20157.45,3.9,4,0
R007503,C003371,PFOO0058,Food,Spices,Product bahut accha hai. Quality is top notch. Will buy again for sure.,5,Positive,2025-02-17,36,True,English,13,True,,Mumbai,13610.56,1.2,9,0
R007504,C008774,PELE0046,Electronics,Cameras,<b>Great product!</b> Worth every rupee. Delivery was super fast too!!!,5,Positive,2026-02-08,,True,English,10,True,tablet,BANGALORE,13520.07,2.7,13,0
R007505,C047479,PBEA0039,Beauty,Haircare,Best purchase I've made this year. Fast delivery and great packaging. Five stars!,5,Positive,2025-10-03,,True,English,13,False,mobile_ios,Gurgaon,11473.44,3.3,14,0
R007506,C015333,PBOO0065,Books,Non-Fiction,This is my third purchase from this seller. Always consistent quality. Highly satisfied.,5,Positive,2025-12-01,23,True,English,13,False,tablet,Chennai,24721.63,1.3,,0
R007507,C002827,PCLO0020,Clothing,Sarees,"Received a defective sarees. Asked for replacement, still waiting after 2 weeks!!!",2,Negative,2026-01-14,47,False,Code-mixed,12,False,mobile_android,Gurgaon,7201.99,4.9,6,0
R007508,C016930,PBOO0085,Books,Fiction,Average experience. Delivery was on time but the product quality is just mediocre.,3,Neutral,2025-08-11,7,True,English,13,True,desktop_web,DELHI,18208.08,4.3,8,0
R007509,C006889,PBEA0081,Beauty,Skincare,"Not worth the price. Cheap material, poor finishing. Expected much better quality.",2,Negative,2026-03-16,,True,English,12,False,mobile_android,Noida,7404.15,1.6,15,1
R007510,C045971,PBEA0032,Beauty,Skincare,Very good product. Using it since 2 weeks. No complaints whatsoever. Recommended!!,5,Positive,2025-05-03,11,True,English,12,False,mobile_ios,Hyderabad,5694.27,2.4,3,0
R007511,C032639,PBOO0013,Books,Fiction,Loved it!! Perfect for daily use. My whole family loves this fiction.,5,Positive,2025-06-14,44,True,English,12,True,mobile_ios,Lucknow,7791.74,4.8,2,0
R007512,C031882,PBEA0082,Beauty,Makeup,Superb! The makeup is exactly as described. Very happy with this purchase.,4,Positive,2026-03-14,,True,Hindi,12,False,,Bangalore,10823.53,1.5,2,0
R007513,C008355,PELE0014,Electronics,Laptops,<b>Great product!</b> Worth every rupee. Delivery was super fast too!!!,4,Positive,2025-07-06,6,True,Hindi,10,False,desktop_web,Jaipur,2644.14,1.9,15,0
R007514,C038660,PCLO0021,Clothing,Shoes,"Received a defective shoes. Asked for replacement, still waiting after 2 weeks!!!",1,Negative,2025-08-31,,False,English,12,False,tablet,BANGALORE,16580.26,2.7,13,0
R007515,C030285,PCLO0035,Clothing,T-Shirts,Product is okay. Nothing special but does the job. Average quality for the price.,3,Neutral,2026-03-14,,True,English,14,False,tablet,Bnglr,10538.12,1.8,4,0
R007516,C012658,PBOO0003,Books,Technical,Best purchase I've made this year. Fast delivery and great packaging. Five stars!,4,Positive,2025-02-14,30,True,English,13,False,desktop_web,Chennai,645.32,2.9,13,0
R007517,C026526,PELE0062,Electronics,Chargers,Very good product. Using it since 2 weeks. No complaints whatsoever. Recommended!!,4,Positive,2025-12-05,,True,English,12,True,,bangalore,4037.29,4.4,6,0
R007518,C047541,PHOM0040,Home,Storage,Not good at all. The storage stopped working after just one week of normal usage.,2,Negative,2025-08-08,,True,English,15,False,desktop_web,Jaipur,8336.03,1.6,6,0
R007519,C043478,PFOO0077,Food,Dry Fruits,Product bahut accha hai. Quality is top notch. Will buy again for sure.,5,Positive,2026-01-22,,True,English,13,False,mobile_ios,chennai,4624.23,2.3,7,0
R007520,C045492,PFOO0060,Food,Dry Fruits,Loved it!! Perfect for daily use. My whole family loves this dry fruits.,4,Positive,2026-02-28,33,True,English,13,False,mobile_ios,Kolkata,9797.36,3.4,3,0
R007521,C030273,PHOM0067,Home,Furniture,Loved it!! Perfect for daily use. My whole family loves this furniture.,4,Positive,2025-10-27,7,True,English,12,False,tablet,Hyderabad,13995.58,2.5,13,0
R007522,C043139,PCLO0010,Clothing,Kurtas,Best purchase I've made this year. Fast delivery and great packaging. Five stars!,5,Positive,2025-05-19,47,True,English,13,False,desktop_web,chennai,11618.9,1.0,2,0
R007523,C045765,PELE0012,Electronics,Laptops,Loved it!! Perfect for daily use. My whole family loves this laptops.,5,Positive,2026-03-27,4,True,English,12,False,desktop_web,DELHI,7018.27,3.2,,0
R007524,C026919,PBOO0007,Books,Self-Help,Amazing value for money. The self-help exceeded my expectations in every way possible.,5,Positive,2026-02-12,36,False,Hindi,13,True,mobile_android,Delhi,20837.52,,,0
R007525,C019655,PBEA0030,Beauty,Haircare,Very good product. Using it since 2 weeks. No complaints whatsoever. Recommended!!,4,Positive,2026-02-13,22,True,Code-mixed,12,True,tablet,Noida,7836.99,1.4,14,0
R007526,C018024,PELE0070,Electronics,Earbuds,Terrible quality. Broke within 2 days. Complete waste of money. DO NOT BUY.,2,Negative,2025-11-06,,False,English,13,False,mobile_android,Jaipur,13530.08,3.3,5,0
R017674,C018024,PELE0070,Electronics,Earbuds,Terrible quality. Broke within 2 days. Complete waste of money. DO NOT BUY.,2,Negative,2025-11-06,,False,English,13,False,mobile_android,Jaipur,13530.08,3.3,5,0
R007527,C034552,PCLO0050,Clothing,Kurtas,Very good product. Using it since 2 weeks. No complaints whatsoever. Recommended!!,4,Positive,2025-06-15,35,True,English,12,False,mobile_android,Hyderabad,15330.39,2.3,12,0
R007528,C015516,PCLO0023,Clothing,Kurtas,Waste of money!!!   Too   many   issues with this product. Very poor quality control.,2,Negative,2027-06-28,1,True,English,13,False,desktop_web,Hyderabad,5519.97,1.7,4,0
R007529,C047548,PELE0006,Electronics,Cameras,,3,Neutral,2025-10-18,43,True,English,,False,,DELHI,15089.87,2.0,13,0
R007530,C018582,PELE0089,Electronics,Earbuds,Not good at all. The earbuds stopped working after just one week of normal usage.,1,Negative,2025-03-13,,True,English,15,True,tablet,Kolkata,5694.19,1.2,5,0
R007531,C007615,PHOM0080,Home,Furniture,Best purchase I've made this year. Fast delivery and great packaging. Five stars!,4,Positive,2025-01-21,6,False,Code-mixed,13,False,mobile_android,Bangalore,10271.5,1.5,7,0
R007532,C003782,PBOO0071,Books,Comics,Best purchase I've made this year. Fast delivery and great packaging. Five stars!,4,Positive,2025-01-16,21,True,English,13,False,mobile_android,mumbai,169.61,2.2,2,0
R007533,C005145,PELE0010,Electronics,Smartphones,Very good product. Using it since 2 weeks. No complaints whatsoever. Recommended!!,4,Positive,2025-03-09,27,True,English,12,True,tablet,Noida,18994.06,3.5,12,0
R007534,C012090,PBEA0025,Beauty,Skincare,Outstanding quality. I was skeptical at first but this skincare proved me wrong completely.,4,Positive,2025-12-29,,True,English,14,False,desktop_web,Chennai,5167.8,3.8,3,0
